id,nschcode,Rid,Index1,time,quadtime,orthtime,orthquad,test,effective,ses,timenonlin1,timenonlin2,timenonlin3,timenonlin
122,8,13,1,0,0,-1,1,49.47,1,1.58,0,0,0,0
122,8,13,2,1,1,0,-2,57.08,1,1.58,0.5,0.6,0.7,0.529
122,8,13,3,2,4,1,1,55.38,1,1.58,1,1,1,1
123,8,14,1,0,0,-1,1,49.34,0,1.419,0,0,0,0
123,8,14,2,1,1,0,-2,28.93,0,1.419,0.5,0.6,0.7,0.529
123,8,14,3,2,4,1,1,38.62,0,1.419,1,1,1,1
124,8,15,1,0,0,-1,1,47.6484,1,0.81,0,0,0,0
124,8,15,2,1,1,0,-2,51.7343,1,0.81,0.5,0.6,0.7,0.529
124,8,15,3,2,4,1,1,53.0325677,1,0.81,1,1,1,1
125,8,16,1,0,0,-1,1,47.6484,1,0.349,0,0,0,0
125,8,16,2,1,1,0,-2,51.7343,1,0.349,0.5,0.6,0.7,0.529
125,8,16,3,2,4,1,1,55.0514751,1,0.349,1,1,1,1
126,8,17,1,0,0,-1,1,41.22,0,-0.305,0,0,0,0
126,8,17,2,1,1,0,-2,34.82,0,-0.305,0.5,0.6,0.7,0.529
126,8,17,3,2,4,1,1,53.21,0,-0.305,1,1,1,1
127,8,18,1,0,0,-1,1,47.6484,1,0.087,0,0,0,0
127,8,18,2,1,1,0,-2,51.7343,1,0.087,0.5,0.6,0.7,0.529
127,8,18,3,2,4,1,1,46.71197959,1,0.087,1,1,1,1
128,8,19,1,0,0,-1,1,47.6484,1,0.672,0,0,0,0
128,8,19,2,1,1,0,-2,51.7343,1,0.672,0.5,0.6,0.7,0.529
128,8,19,3,2,4,1,1,52.26630741,1,0.672,1,1,1,1
129,8,20,1,0,0,-1,1,35.83,0,0,0,0,0,0
129,8,20,2,1,1,0,-2,28.64,0,0,0.5,0.6,0.7,0.529
129,8,20,3,2,4,1,1,30.67,0,0,1,1,1,1
130,8,21,1,0,0,-1,1,41.54,1,1.057,0,0,0,0
130,8,21,2,1,1,0,-2,55.08,1,1.057,0.5,0.6,0.7,0.529
130,8,21,3,2,4,1,1,58.65,1,1.057,1,1,1,1
131,8,22,1,0,0,-1,1,47.6484,1,0.747,0,0,0,0
131,8,22,2,1,1,0,-2,51.7343,1,0.747,0.5,0.6,0.7,0.529
131,8,22,3,2,4,1,1,50.06836259,1,0.747,1,1,1,1
132,8,23,1,0,0,-1,1,99.99,0,0.531,0,0,0,0
132,8,23,2,1,1,0,-2,49.46,0,0.531,0.5,0.6,0.7,0.529
132,8,23,3,2,4,1,1,62.64,0,0.531,1,1,1,1
133,8,24,1,0,0,-1,1,52.71,1,0.303,0,0,0,0
133,8,24,2,1,1,0,-2,55.06,1,0.303,0.5,0.6,0.7,0.529
133,8,24,3,2,4,1,1,56.52,1,0.303,1,1,1,1
134,8,25,1,0,0,-1,1,38.98,0,0.607,0,0,0,0
134,8,25,2,1,1,0,-2,43.41,0,0.607,0.5,0.6,0.7,0.529
134,8,25,3,2,4,1,1,44.37,0,0.607,1,1,1,1
135,8,26,1,0,0,-1,1,35.95,0,-0.02,0,0,0,0
135,8,26,2,1,1,0,-2,42.82,0,-0.02,0.5,0.6,0.7,0.529
135,8,26,3,2,4,1,1,54.33,0,-0.02,1,1,1,1
136,9,1,1,0,0,-1,1,35.13,0,-0.485,0,0,0,0
136,9,1,2,1,1,0,-2,33.46,0,-0.485,0.5,0.6,0.7,0.529
136,9,1,3,2,4,1,1,39.15,0,-0.485,1,1,1,1
137,9,2,1,0,0,-1,1,51.28,1,-1.422,0,0,0,0
137,9,2,2,1,1,0,-2,53.58,1,-1.422,0.5,0.6,0.7,0.529
137,9,2,3,2,4,1,1,61.33,1,-1.422,1,1,1,1
138,9,3,1,0,0,-1,1,53.91,1,0.032,0,0,0,0
138,9,3,2,1,1,0,-2,67.11,1,0.032,0.5,0.6,0.7,0.529
138,9,3,3,2,4,1,1,67.61,1,0.032,1,1,1,1
139,9,4,1,0,0,-1,1,41.07,0,-1.19,0,0,0,0
139,9,4,2,1,1,0,-2,50.78,0,-1.19,0.5,0.6,0.7,0.529
139,9,4,3,2,4,1,1,58.78,0,-1.19,1,1,1,1
140,9,5,1,0,0,-1,1,47.6485,1,0.452,0,0,0,0
140,9,5,2,1,1,0,-2,51.7345,1,0.452,0.5,0.6,0.7,0.529
140,9,5,3,2,4,1,1,60.25651323,1,0.452,1,1,1,1
141,9,6,1,0,0,-1,1,57.94,1,0.729,0,0,0,0
141,9,6,2,1,1,0,-2,61.13,1,0.729,0.5,0.6,0.7,0.529
141,9,6,3,2,4,1,1,61.84,1,0.729,1,1,1,1
142,9,7,1,0,0,-1,1,47.6485,1,-0.149,0,0,0,0
142,9,7,2,1,1,0,-2,51.7345,1,-0.149,0.5,0.6,0.7,0.529
142,9,7,3,2,4,1,1,66.85361556,1,-0.149,1,1,1,1
143,9,8,1,0,0,-1,1,47.6485,1,-0.124,0,0,0,0
143,9,8,2,1,1,0,-2,51.7345,1,-0.124,0.5,0.6,0.7,0.529
143,9,8,3,2,4,1,1,59.27822398,1,-0.124,1,1,1,1
144,9,9,1,0,0,-1,1,47.6485,1,-0.521,0,0,0,0
144,9,9,2,1,1,0,-2,51.7345,1,-0.521,0.5,0.6,0.7,0.529
144,9,9,3,2,4,1,1,59.31391806,1,-0.521,1,1,1,1
145,9,10,1,0,0,-1,1,37.82,0,-0.453,0,0,0,0
145,9,10,2,1,1,0,-2,47.9,0,-0.453,0.5,0.6,0.7,0.529
145,9,10,3,2,4,1,1,53.53,0,-0.453,1,1,1,1
146,9,11,1,0,0,-1,1,47.6485,1,-0.451,0,0,0,0
146,9,11,2,1,1,0,-2,51.7345,1,-0.451,0.5,0.6,0.7,0.529
146,9,11,3,2,4,1,1,64.96443896,1,-0.451,1,1,1,1
147,9,12,1,0,0,-1,1,42.01,0,-0.666,0,0,0,0
147,9,12,2,1,1,0,-2,48.94,0,-0.666,0.5,0.6,0.7,0.529
147,9,12,3,2,4,1,1,49.64,0,-0.666,1,1,1,1
148,9,13,1,0,0,-1,1,47.6485,1,0.46,0,0,0,0
148,9,13,2,1,1,0,-2,51.7345,1,0.46,0.5,0.6,0.7,0.529
148,9,13,3,2,4,1,1,67.03939836,1,0.46,1,1,1,1
149,9,14,1,0,0,-1,1,51.4,1,0.077,0,0,0,0
149,9,14,2,1,1,0,-2,69.02,1,0.077,0.5,0.6,0.7,0.529
149,9,14,3,2,4,1,1,79.72,1,0.077,1,1,1,1
150,9,15,1,0,0,-1,1,47.6485,1,-1.177,0,0,0,0
150,9,15,2,1,1,0,-2,51.7345,1,-1.177,0.5,0.6,0.7,0.529
150,9,15,3,2,4,1,1,58.1200017,1,-1.177,1,1,1,1
151,9,16,1,0,0,-1,1,50.3,0,0.241,0,0,0,0
151,9,16,2,1,1,0,-2,50.43,0,0.241,0.5,0.6,0.7,0.529
151,9,16,3,2,4,1,1,54.95,0,0.241,1,1,1,1
152,9,17,1,0,0,-1,1,56.25,0,0.311,0,0,0,0
152,9,17,2,1,1,0,-2,65.92,0,0.311,0.5,0.6,0.7,0.529
152,9,17,3,2,4,1,1,66.71,0,0.311,1,1,1,1
153,10,1,1,0,0,-1,1,47.6493,1,0.414,0,0,0,0
153,10,1,2,1,1,0,-2,51.7359,1,0.414,0.5,0.6,0.7,0.529
153,10,1,3,2,4,1,1,61.05250789,1,0.414,1,1,1,1
154,10,2,1,0,0,-1,1,35.33,0,0.303,0,0,0,0
154,10,2,2,1,1,0,-2,41.9,0,0.303,0.5,0.6,0.7,0.529
154,10,2,3,2,4,1,1,40.34,0,0.303,1,1,1,1
155,10,3,1,0,0,-1,1,40.25,0,1.36,0,0,0,0
155,10,3,2,1,1,0,-2,42.4,0,1.36,0.5,0.6,0.7,0.529
155,10,3,3,2,4,1,1,51.69,0,1.36,1,1,1,1
156,10,4,1,0,0,-1,1,45.08,0,0.355,0,0,0,0
156,10,4,2,1,1,0,-2,41.89,0,0.355,0.5,0.6,0.7,0.529
156,10,4,3,2,4,1,1,59.21,0,0.355,1,1,1,1
157,10,5,1,0,0,-1,1,36.98,0,-0.184,0,0,0,0
157,10,5,2,1,1,0,-2,55.66,0,-0.184,0.5,0.6,0.7,0.529
157,10,5,3,2,4,1,1,52.45,0,-0.184,1,1,1,1
158,10,6,1,0,0,-1,1,49.32,0,0.36,0,0,0,0
158,10,6,2,1,1,0,-2,41.18,0,0.36,0.5,0.6,0.7,0.529
158,10,6,3,2,4,1,1,52.19,0,0.36,1,1,1,1
159,10,7,1,0,0,-1,1,42.71,0,-0.418,0,0,0,0
159,10,7,2,1,1,0,-2,48.19,0,-0.418,0.5,0.6,0.7,0.529
159,10,7,3,2,4,1,1,44.19,0,-0.418,1,1,1,1
160,10,8,1,0,0,-1,1,47.6493,1,0.35,0,0,0,0
160,10,8,2,1,1,0,-2,51.7359,1,0.35,0.5,0.6,0.7,0.529
160,10,8,3,2,4,1,1,59.72404637,1,0.35,1,1,1,1
161,10,9,1,0,0,-1,1,47.6493,1,0.456,0,0,0,0
161,10,9,2,1,1,0,-2,51.7359,1,0.456,0.5,0.6,0.7,0.529
161,10,9,3,2,4,1,1,48.55680717,1,0.456,1,1,1,1
162,10,10,1,0,0,-1,1,49.45,0,-0.122,0,0,0,0
162,10,10,2,1,1,0,-2,60.9,0,-0.122,0.5,0.6,0.7,0.529
162,10,10,3,2,4,1,1,65.47,0,-0.122,1,1,1,1
163,10,11,1,0,0,-1,1,40.75,0,0.198,0,0,0,0
163,10,11,2,1,1,0,-2,40.45,0,0.198,0.5,0.6,0.7,0.529
163,10,11,3,2,4,1,1,55.52,0,0.198,1,1,1,1
164,10,12,1,0,0,-1,1,47.6493,1,0.936,0,0,0,0
164,10,12,2,1,1,0,-2,51.7359,1,0.936,0.5,0.6,0.7,0.529
164,10,12,3,2,4,1,1,57.59597499,1,0.936,1,1,1,1
165,10,13,1,0,0,-1,1,47.6493,1,0.404,0,0,0,0
165,10,13,2,1,1,0,-2,51.7359,1,0.404,0.5,0.6,0.7,0.529
165,10,13,3,2,4,1,1,55.12648253,1,0.404,1,1,1,1
166,10,14,1,0,0,-1,1,47.6493,1,0.787,0,0,0,0
166,10,14,2,1,1,0,-2,51.7359,1,0.787,0.5,0.6,0.7,0.529
166,10,14,3,2,4,1,1,58.04037924,1,0.787,1,1,1,1
167,10,15,1,0,0,-1,1,46.7,0,-0.216,0,0,0,0
167,10,15,2,1,1,0,-2,48.04,0,-0.216,0.5,0.6,0.7,0.529
167,10,15,3,2,4,1,1,50.74,0,-0.216,1,1,1,1
168,10,16,1,0,0,-1,1,53.69,0,-0.056,0,0,0,0
168,10,16,2,1,1,0,-2,58.54,0,-0.056,0.5,0.6,0.7,0.529
168,10,16,3,2,4,1,1,68.28,0,-0.056,1,1,1,1
169,10,17,1,0,0,-1,1,52.89,1,-0.072,0,0,0,0
169,10,17,2,1,1,0,-2,57.6,1,-0.072,0.5,0.6,0.7,0.529
169,10,17,3,2,4,1,1,62.69,1,-0.072,1,1,1,1
170,10,18,1,0,0,-1,1,58.09,0,0.54,0,0,0,0
170,10,18,2,1,1,0,-2,53.48,0,0.54,0.5,0.6,0.7,0.529
170,10,18,3,2,4,1,1,60,0,0.54,1,1,1,1
171,10,19,1,0,0,-1,1,47.6494,1,0.202,0,0,0,0
171,10,19,2,1,1,0,-2,51.7361,1,0.202,0.5,0.6,0.7,0.529
171,10,19,3,2,4,1,1,68.87484236,1,0.202,1,1,1,1
172,10,20,1,0,0,-1,1,63.44,0,0.378,0,0,0,0
172,10,20,2,1,1,0,-2,56.37,0,0.378,0.5,0.6,0.7,0.529
172,10,20,3,2,4,1,1,56.16,0,0.378,1,1,1,1
173,11,1,1,0,0,-1,1,47.88,0,0.378,0,0,0,0
173,11,1,2,1,1,0,-2,43.04,0,0.378,0.5,0.6,0.7,0.529
173,11,1,3,2,4,1,1,50.02,0,0.378,1,1,1,1
174,11,2,1,0,0,-1,1,59.82,0,0.545,0,0,0,0
174,11,2,2,1,1,0,-2,70.63,0,0.545,0.5,0.6,0.7,0.529
174,11,2,3,2,4,1,1,64.75,0,0.545,1,1,1,1
175,11,3,1,0,0,-1,1,50.79,0,0.513,0,0,0,0
175,11,3,2,1,1,0,-2,53.1,0,0.513,0.5,0.6,0.7,0.529
175,11,3,3,2,4,1,1,62.81,0,0.513,1,1,1,1
176,11,4,1,0,0,-1,1,46.65,0,-0.074,0,0,0,0
176,11,4,2,1,1,0,-2,47.26,0,-0.074,0.5,0.6,0.7,0.529
176,11,4,3,2,4,1,1,44.32,0,-0.074,1,1,1,1
177,11,5,1,0,0,-1,1,57.23,0,0.027,0,0,0,0
177,11,5,2,1,1,0,-2,50.09,0,0.027,0.5,0.6,0.7,0.529
177,11,5,3,2,4,1,1,59.52,0,0.027,1,1,1,1
178,11,6,1,0,0,-1,1,47.6494,1,-0.296,0,0,0,0
178,11,6,2,1,1,0,-2,51.7361,1,-0.296,0.5,0.6,0.7,0.529
178,11,6,3,2,4,1,1,62.84764245,1,-0.296,1,1,1,1
179,11,7,1,0,0,-1,1,37.32,0,0.585,0,0,0,0
179,11,7,2,1,1,0,-2,40.05,0,0.585,0.5,0.6,0.7,0.529
179,11,7,3,2,4,1,1,44.58,0,0.585,1,1,1,1
180,11,8,1,0,0,-1,1,47.6494,1,-0.49,0,0,0,0
180,11,8,2,1,1,0,-2,51.7361,1,-0.49,0.5,0.6,0.7,0.529
180,11,8,3,2,4,1,1,59.00718316,1,-0.49,1,1,1,1
181,11,9,1,0,0,-1,1,51.06,0,-0.062,0,0,0,0
181,11,9,2,1,1,0,-2,51.09,0,-0.062,0.5,0.6,0.7,0.529
181,11,9,3,2,4,1,1,56.64,0,-0.062,1,1,1,1
182,11,10,1,0,0,-1,1,56.45,1,-0.282,0,0,0,0
182,11,10,2,1,1,0,-2,59.67,1,-0.282,0.5,0.6,0.7,0.529
182,11,10,3,2,4,1,1,67.63,1,-0.282,1,1,1,1
183,11,11,1,0,0,-1,1,59.08,0,0.339,0,0,0,0
183,11,11,2,1,1,0,-2,63.81,0,0.339,0.5,0.6,0.7,0.529
183,11,11,3,2,4,1,1,70.27,0,0.339,1,1,1,1
184,11,12,1,0,0,-1,1,50.65,0,0.57,0,0,0,0
184,11,12,2,1,1,0,-2,53.72,0,0.57,0.5,0.6,0.7,0.529
184,11,12,3,2,4,1,1,60.05,0,0.57,1,1,1,1
185,11,13,1,0,0,-1,1,47.6494,1,1.436,0,0,0,0
185,11,13,2,1,1,0,-2,51.7361,1,1.436,0.5,0.6,0.7,0.529
185,11,13,3,2,4,1,1,63.7577141,1,1.436,1,1,1,1
186,11,14,1,0,0,-1,1,47.6494,1,1.608,0,0,0,0
186,11,14,2,1,1,0,-2,51.7361,1,1.608,0.5,0.6,0.7,0.529
186,11,14,3,2,4,1,1,66.18270098,1,1.608,1,1,1,1
187,11,15,1,0,0,-1,1,61.82,1,-0.321,0,0,0,0
187,11,15,2,1,1,0,-2,61.99,1,-0.321,0.5,0.6,0.7,0.529
187,11,15,3,2,4,1,1,68.89,1,-0.321,1,1,1,1
188,11,16,1,0,0,-1,1,53.75,0,-0.256,0,0,0,0
188,11,16,2,1,1,0,-2,51.36,0,-0.256,0.5,0.6,0.7,0.529
188,11,16,3,2,4,1,1,55.06,0,-0.256,1,1,1,1
189,11,17,1,0,0,-1,1,45.45,1,-1.322,0,0,0,0
189,11,17,2,1,1,0,-2,53.24,1,-1.322,0.5,0.6,0.7,0.529
189,11,17,3,2,4,1,1,58.39,1,-1.322,1,1,1,1
190,11,18,1,0,0,-1,1,47.7,0,0.755,0,0,0,0
190,11,18,2,1,1,0,-2,53.67,0,0.755,0.5,0.6,0.7,0.529
190,11,18,3,2,4,1,1,60.62,0,0.755,1,1,1,1
191,12,1,1,0,0,-1,1,47.6494,1,0.058,0,0,0,0
191,12,1,2,1,1,0,-2,51.7362,1,0.058,0.5,0.6,0.7,0.529
191,12,1,3,2,4,1,1,59.67690263,1,0.058,1,1,1,1
192,12,2,1,0,0,-1,1,53.83,0,0.261,0,0,0,0
192,12,2,2,1,1,0,-2,61.29,0,0.261,0.5,0.6,0.7,0.529
192,12,2,3,2,4,1,1,66.07,0,0.261,1,1,1,1
193,12,3,1,0,0,-1,1,55.38,0,0.424,0,0,0,0
193,12,3,2,1,1,0,-2,61.04,0,0.424,0.5,0.6,0.7,0.529
193,12,3,3,2,4,1,1,67.22,0,0.424,1,1,1,1
194,12,4,1,0,0,-1,1,47.6495,1,-0.489,0,0,0,0
194,12,4,2,1,1,0,-2,51.7362,1,-0.489,0.5,0.6,0.7,0.529
194,12,4,3,2,4,1,1,63.30894742,1,-0.489,1,1,1,1
195,12,5,1,0,0,-1,1,56.96,0,1.189,0,0,0,0
195,12,5,2,1,1,0,-2,56.37,0,1.189,0.5,0.6,0.7,0.529
195,12,5,3,2,4,1,1,58.52,0,1.189,1,1,1,1
196,12,6,1,0,0,-1,1,45.34,0,-0.859,0,0,0,0
196,12,6,2,1,1,0,-2,43.17,0,-0.859,0.5,0.6,0.7,0.529
196,12,6,3,2,4,1,1,50.59,0,-0.859,1,1,1,1
197,12,7,1,0,0,-1,1,47.6495,1,0.47,0,0,0,0
197,12,7,2,1,1,0,-2,51.7362,1,0.47,0.5,0.6,0.7,0.529
197,12,7,3,2,4,1,1,59.25478269,1,0.47,1,1,1,1
198,12,8,1,0,0,-1,1,47.6495,1,0.009,0,0,0,0
198,12,8,2,1,1,0,-2,51.7362,1,0.009,0.5,0.6,0.7,0.529
198,12,8,3,2,4,1,1,53.24196636,1,0.009,1,1,1,1
199,12,9,1,0,0,-1,1,43.83,0,1.189,0,0,0,0
199,12,9,2,1,1,0,-2,49.22,0,1.189,0.5,0.6,0.7,0.529
199,12,9,3,2,4,1,1,49.48,0,1.189,1,1,1,1
200,12,10,1,0,0,-1,1,39.18,0,-0.521,0,0,0,0
200,12,10,2,1,1,0,-2,51.99,0,-0.521,0.5,0.6,0.7,0.529
200,12,10,3,2,4,1,1,50.72,0,-0.521,1,1,1,1
201,12,11,1,0,0,-1,1,47.6496,1,0.099,0,0,0,0
201,12,11,2,1,1,0,-2,51.7364,1,0.099,0.5,0.6,0.7,0.529
201,12,11,3,2,4,1,1,60.65883289,1,0.099,1,1,1,1
202,12,12,1,0,0,-1,1,45.09,1,-0.087,0,0,0,0
202,12,12,2,1,1,0,-2,52.46,1,-0.087,0.5,0.6,0.7,0.529
202,12,12,3,2,4,1,1,45.34,1,-0.087,1,1,1,1
203,13,1,1,0,0,-1,1,41.94,0,-1.991,0,0,0,0
203,13,1,2,1,1,0,-2,45.49,0,-1.991,0.5,0.6,0.7,0.529
203,13,1,3,2,4,1,1,43.25,0,-1.991,1,1,1,1
204,13,2,1,0,0,-1,1,36.43,0,1.132,0,0,0,0
204,13,2,2,1,1,0,-2,41.09,0,1.132,0.5,0.6,0.7,0.529
204,13,2,3,2,4,1,1,37.25,0,1.132,1,1,1,1
205,13,3,1,0,0,-1,1,36.01,0,-0.92,0,0,0,0
205,13,3,2,1,1,0,-2,40.68,0,-0.92,0.5,0.6,0.7,0.529
205,13,3,3,2,4,1,1,33.26,0,-0.92,1,1,1,1
206,13,4,1,0,0,-1,1,47.6496,1,-1.545,0,0,0,0
206,13,4,2,1,1,0,-2,51.7364,1,-1.545,0.5,0.6,0.7,0.529
206,13,4,3,2,4,1,1,62.81913701,1,-1.545,1,1,1,1
207,13,5,1,0,0,-1,1,45.56,0,-0.448,0,0,0,0
207,13,5,2,1,1,0,-2,49.21,0,-0.448,0.5,0.6,0.7,0.529
207,13,5,3,2,4,1,1,51.71,0,-0.448,1,1,1,1
208,13,6,1,0,0,-1,1,47.6496,1,-0.303,0,0,0,0
208,13,6,2,1,1,0,-2,51.7364,1,-0.303,0.5,0.6,0.7,0.529
208,13,6,3,2,4,1,1,61.38367246,1,-0.303,1,1,1,1
209,13,7,1,0,0,-1,1,56.3,1,-0.85,0,0,0,0
209,13,7,2,1,1,0,-2,65.83,1,-0.85,0.5,0.6,0.7,0.529
209,13,7,3,2,4,1,1,67.02,1,-0.85,1,1,1,1
210,13,8,1,0,0,-1,1,39.93,0,-1.067,0,0,0,0
210,13,8,2,1,1,0,-2,49.05,0,-1.067,0.5,0.6,0.7,0.529
210,13,8,3,2,4,1,1,53.59,0,-1.067,1,1,1,1
211,13,9,1,0,0,-1,1,51.36,1,0.449,0,0,0,0
211,13,9,2,1,1,0,-2,53.45,1,0.449,0.5,0.6,0.7,0.529
211,13,9,3,2,4,1,1,60.96,1,0.449,1,1,1,1
212,13,10,1,0,0,-1,1,49.28,0,0.997,0,0,0,0
212,13,10,2,1,1,0,-2,53.1,0,0.997,0.5,0.6,0.7,0.529
212,13,10,3,2,4,1,1,54.74,0,0.997,1,1,1,1
213,13,11,1,0,0,-1,1,50.34,1,1.211,0,0,0,0
213,13,11,2,1,1,0,-2,57.47,1,1.211,0.5,0.6,0.7,0.529
213,13,11,3,2,4,1,1,54.69,1,1.211,1,1,1,1
214,13,12,1,0,0,-1,1,46.07,0,1.306,0,0,0,0
214,13,12,2,1,1,0,-2,57.08,0,1.306,0.5,0.6,0.7,0.529
214,13,12,3,2,4,1,1,55.21,0,1.306,1,1,1,1
215,13,13,1,0,0,-1,1,58.2,0,-0.259,0,0,0,0
215,13,13,2,1,1,0,-2,53.47,0,-0.259,0.5,0.6,0.7,0.529
215,13,13,3,2,4,1,1,55.14,0,-0.259,1,1,1,1
216,13,14,1,0,0,-1,1,48.96,1,-0.468,0,0,0,0
216,13,14,2,1,1,0,-2,51.95,1,-0.468,0.5,0.6,0.7,0.529
216,13,14,3,2,4,1,1,53.96,1,-0.468,1,1,1,1
217,13,15,1,0,0,-1,1,62.77,0,-1.545,0,0,0,0
217,13,15,2,1,1,0,-2,67.48,0,-1.545,0.5,0.6,0.7,0.529
217,13,15,3,2,4,1,1,68.84,0,-1.545,1,1,1,1
218,13,16,1,0,0,-1,1,45.32,0,-0.794,0,0,0,0
218,13,16,2,1,1,0,-2,37.35,0,-0.794,0.5,0.6,0.7,0.529
218,13,16,3,2,4,1,1,42.02,0,-0.794,1,1,1,1
219,14,1,1,0,0,-1,1,47.6496,1,-0.525,0,0,0,0
219,14,1,2,1,1,0,-2,51.7365,1,-0.525,0.5,0.6,0.7,0.529
219,14,1,3,2,4,1,1,60.7987043,1,-0.525,1,1,1,1
220,14,2,1,0,0,-1,1,47.6496,1,0.318,0,0,0,0
220,14,2,2,1,1,0,-2,51.7365,1,0.318,0.5,0.6,0.7,0.529
220,14,2,3,2,4,1,1,59.13174545,1,0.318,1,1,1,1
221,14,3,1,0,0,-1,1,47.6496,1,-1.529,0,0,0,0
221,14,3,2,1,1,0,-2,51.7365,1,-1.529,0.5,0.6,0.7,0.529
221,14,3,3,2,4,1,1,64.27364794,1,-1.529,1,1,1,1
222,14,4,1,0,0,-1,1,57.55,0,0.359,0,0,0,0
222,14,4,2,1,1,0,-2,37.8,0,0.359,0.5,0.6,0.7,0.529
222,14,4,3,2,4,1,1,43.24,0,0.359,1,1,1,1
223,14,5,1,0,0,-1,1,40.3,0,0.154,0,0,0,0
223,14,5,2,1,1,0,-2,53.63,0,0.154,0.5,0.6,0.7,0.529
223,14,5,3,2,4,1,1,56.11,0,0.154,1,1,1,1
224,14,6,1,0,0,-1,1,47.6496,1,0.191,0,0,0,0
224,14,6,2,1,1,0,-2,51.7365,1,0.191,0.5,0.6,0.7,0.529
224,14,6,3,2,4,1,1,58.85281126,1,0.191,1,1,1,1
225,14,7,1,0,0,-1,1,53.79,0,-0.644,0,0,0,0
225,14,7,2,1,1,0,-2,49.45,0,-0.644,0.5,0.6,0.7,0.529
225,14,7,3,2,4,1,1,65.18,0,-0.644,1,1,1,1
226,14,8,1,0,0,-1,1,47.6496,1,-0.886,0,0,0,0
226,14,8,2,1,1,0,-2,51.7365,1,-0.886,0.5,0.6,0.7,0.529
226,14,8,3,2,4,1,1,54.7552597,1,-0.886,1,1,1,1
227,14,9,1,0,0,-1,1,40.75,0,-0.037,0,0,0,0
227,14,9,2,1,1,0,-2,51.03,0,-0.037,0.5,0.6,0.7,0.529
227,14,9,3,2,4,1,1,55.27,0,-0.037,1,1,1,1
228,14,10,1,0,0,-1,1,47.05,0,-0.284,0,0,0,0
228,14,10,2,1,1,0,-2,49.33,0,-0.284,0.5,0.6,0.7,0.529
228,14,10,3,2,4,1,1,58.4,0,-0.284,1,1,1,1
229,14,11,1,0,0,-1,1,49.56,0,-0.075,0,0,0,0
229,14,11,2,1,1,0,-2,52.51,0,-0.075,0.5,0.6,0.7,0.529
229,14,11,3,2,4,1,1,57.9,0,-0.075,1,1,1,1
230,14,12,1,0,0,-1,1,45.62,0,-1.154,0,0,0,0
230,14,12,2,1,1,0,-2,53.26,0,-1.154,0.5,0.6,0.7,0.529
230,14,12,3,2,4,1,1,55.55,0,-1.154,1,1,1,1
231,14,13,1,0,0,-1,1,47.6497,1,-0.493,0,0,0,0
231,14,13,2,1,1,0,-2,51.7365,1,-0.493,0.5,0.6,0.7,0.529
231,14,13,3,2,4,1,1,59.61553209,1,-0.493,1,1,1,1
232,14,14,1,0,0,-1,1,40.35,0,-1.491,0,0,0,0
232,14,14,2,1,1,0,-2,49.19,0,-1.491,0.5,0.6,0.7,0.529
232,14,14,3,2,4,1,1,54.77,0,-1.491,1,1,1,1
233,15,1,1,0,0,-1,1,47.6497,1,1.552,0,0,0,0
233,15,1,2,1,1,0,-2,51.7365,1,1.552,0.5,0.6,0.7,0.529
233,15,1,3,2,4,1,1,69.71040359,1,1.552,1,1,1,1
234,15,2,1,0,0,-1,1,53.75,1,1.338,0,0,0,0
234,15,2,2,1,1,0,-2,58.03,1,1.338,0.5,0.6,0.7,0.529
234,15,2,3,2,4,1,1,55.45,1,1.338,1,1,1,1
235,15,3,1,0,0,-1,1,59.33,1,-0.719,0,0,0,0
235,15,3,2,1,1,0,-2,68.34,1,-0.719,0.5,0.6,0.7,0.529
235,15,3,3,2,4,1,1,71.76,1,-0.719,1,1,1,1
236,15,4,1,0,0,-1,1,56.14,1,1.779,0,0,0,0
236,15,4,2,1,1,0,-2,57.14,1,1.779,0.5,0.6,0.7,0.529
236,15,4,3,2,4,1,1,57.57,1,1.779,1,1,1,1
237,15,5,1,0,0,-1,1,47.6497,1,0.385,0,0,0,0
237,15,5,2,1,1,0,-2,51.7365,1,0.385,0.5,0.6,0.7,0.529
237,15,5,3,2,4,1,1,62.82350857,1,0.385,1,1,1,1
238,15,6,1,0,0,-1,1,47.6497,1,1.734,0,0,0,0
238,15,6,2,1,1,0,-2,51.7365,1,1.734,0.5,0.6,0.7,0.529
238,15,6,3,2,4,1,1,60.02003655,1,1.734,1,1,1,1
239,15,7,1,0,0,-1,1,58.52,0,0.825,0,0,0,0
239,15,7,2,1,1,0,-2,58.17,0,0.825,0.5,0.6,0.7,0.529
239,15,7,3,2,4,1,1,65.73,0,0.825,1,1,1,1
240,15,8,1,0,0,-1,1,47.6497,1,1.364,0,0,0,0
240,15,8,2,1,1,0,-2,51.7365,1,1.364,0.5,0.6,0.7,0.529
240,15,8,3,2,4,1,1,65.33208386,1,1.364,1,1,1,1
241,15,9,1,0,0,-1,1,51.18,0,0.269,0,0,0,0
241,15,9,2,1,1,0,-2,54.89,0,0.269,0.5,0.6,0.7,0.529
241,15,9,3,2,4,1,1,57.42,0,0.269,1,1,1,1
242,15,10,1,0,0,-1,1,43.75,0,1.533,0,0,0,0
242,15,10,2,1,1,0,-2,51.86,0,1.533,0.5,0.6,0.7,0.529
242,15,10,3,2,4,1,1,50.83,0,1.533,1,1,1,1
243,15,11,1,0,0,-1,1,37.42,1,0.037,0,0,0,0
